counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.66496,,,,,,,,0.66496,1,,,,,,34,WORD,UN,50,socket,JUNGLE,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,55,55,213,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.565055,,,,,,,,0.565055,1,,,,,,102,WORD,"ID",33,direct,DIRECT,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,56,56,41,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.585565,,,,,,,,0.585565,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,57,57,174,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.646455,,,,,,,,0.646455,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,58,58,57,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.441175,,,,,,,,0.441175,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,59,59,127,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.440695,,,,,,,,0.440695,1,,,,,,121,WORD,"ID",50,thrive,THRIVE,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,60,60,60,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.688165,,,,,,,,0.688165,1,,,,,,374,NW,"ID",50,sliant,SLIANT,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,61,61,313,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.429045,,,,,,,,0.429045,1,,,,,,187,WORD,UN,33,social,COURSE,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,62,62,126,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.621915,,,,,,,,0.621915,1,,,,,,426,NW,UN,33,schind,URIVEL,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,63,63,365,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.45407,,,,,,,,0.45407,1,,,,,,12,WORD,UN,50,strive,ORANGE,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,64,64,191,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.556005,,,,,,,,0.556005,1,,,,,,292,NW,UN,50,swance,ABLINT,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,65,65,471,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.40208,,,,,,,,0.40208,1,,,,,,152,WORD,"ID",50,rocket,ROCKET,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,66,66,91,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.51164,,,,,,,,0.51164,1,,,,,,329,NW,"ID",33,yarike,YARIKE,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,67,67,268,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.58887,,,,,,,,0.58887,0,,,,,,77,WORD,"ID",33,racket,RACKET,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,68,68,16,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.389605,,,,,,,,0.389605,1,,,,,,109,WORD,"ID",33,wonder,WONDER,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,69,69,48,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.687575,,,,,,,,0.687575,1,,,,,,222,WORD,UN,33,export,HINDER,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,70,70,161,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.69398,,,,,,,,0.69398,1,,,,,,40,WORD,UN,50,spring,CONVEY,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,71,71,219,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.57825,,,,,,,,0.57825,1,,,,,,437,NW,UN,33,baitch,SNAPEL,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,72,72,376,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.49366,,,,,,,,0.49366,1,,,,,,57,WORD,UN,50,danger,CHANGE,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,73,73,236,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.435645,,,,,,,,0.435645,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,74,74,11,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.6508,,,,,,,,0.6508,1,,,,,,262,NW,UN,50,dolica,QUILEW,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,75,75,441,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.376715,,,,,,,,0.376715,1,,,,,,135,WORD,"ID",50,import,IMPORT,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,76,76,74,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.516275,,,,,,,,0.516275,1,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,77,77,156,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.56774,,,,,,,,0.56774,1,,,,,,349,NW,"ID",33,asylen,ASYLEN,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,78,78,288,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.45503,,,,,,,,0.45503,1,,,,,,56,WORD,UN,50,change,AMBUSH,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,79,79,235,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.519135,,,,,,,,0.519135,0,,,,,,332,NW,"ID",33,vangue,VANGUE,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,80,80,271,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.61085,,,,,,,,0.61085,1,,,,,,242,NW,UN,50,musied,UNWERT,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,81,81,421,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.83607,,,,,,,,0.83607,1,,,,,,341,NW,"ID",33,myrtie,MYRTIE,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,82,82,280,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.63505,,,,,,,,0.63505,1,,,,,,275,NW,UN,50,yarmon,SLEIRT,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,83,83,454,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.600815,,,,,,,,0.600815,1,,,,,,192,WORD,UN,33,object,PLAGUE,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,84,84,131,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.667455,,,,,,,,0.667455,0,,,,,,166,WORD,"ID",50,starch,STARCH,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,85,85,105,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.566315,,,,,,,,0.566315,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,86,86,32,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.843685,,,,,,,,0.843685,1,,,,,,140,WORD,"ID",50,prince,PRINCE,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,87,87,79,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.420235,,,,,,,,0.420235,1,,,,,,76,WORD,"ID",33,exotic,EXOTIC,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,88,88,15,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.523255,,,,,,,,0.523255,0,,,,,,365,NW,"ID",50,guairt,GUAIRT,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,89,89,304,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.301225,,,,,,,,0.301225,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,90,90,413,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.40664,,,,,,,,0.40664,1,,,,,,172,WORD,"ID",50,patrol,PATROL,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,91,91,111,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.527215,,,,,,,,0.527215,1,,,,,,226,WORD,UN,33,flower,CASINO,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,92,92,165,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.605385,,,,,,,,0.605385,1,,,,,,324,NW,"ID",33,steikh,STEIKH,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,93,93,263,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.475205,,,,,,,,0.475205,0,,,,,,425,NW,UN,33,urivel,FRUDGE,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,94,94,364,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.04821,,,,,,,,1.04821,1,,,,,,273,NW,UN,50,fumblo,SORTEL,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,95,95,452,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.729265,,,,,,,,0.729265,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,96,96,276,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.669895,,,,,,,,0.669895,1,,,,,,461,NW,UN,33,absult,JUSTRE,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,97,97,400,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.866615,,,,,,,,0.866615,0,,,,,,465,NW,UN,33,bafent,WHIVEX,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,98,98,404,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.636135,,,,,,,,0.636135,1,,,,,,98,WORD,"ID",33,belong,BELONG,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,99,99,37,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.519175,,,,,,,,0.519175,1,,,,,,407,NW,"ID",50,suiver,SUIVER,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,100,100,346,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.535225,,,,,,,,0.535225,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,101,101,19,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.519115,,,,,,,,0.519115,1,,,,,,283,NW,UN,50,shaple,VERALF,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,102,102,462,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.612055,,,,,,,,0.612055,1,,,,,,363,NW,"ID",50,breali,BREALI,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,103,103,302,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.670085,,,,,,,,0.670085,1,,,,,,336,NW,"ID",33,ghodus,GHODUS,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,104,104,275,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.620575,,,,,,,,0.620575,1,,,,,,245,NW,UN,50,piaton,ANOUGS,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,105,105,424,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.757185,,,,,,,,0.757185,0,,,,,,467,NW,UN,33,wictor,GORBIE,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,106,106,406,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.67062,,,,,,,,0.67062,1,,,,,,395,NW,"ID",50,colury,COLURY,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,107,107,334,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.918245,,,,,,,,0.918245,1,,,,,,4,WORD,UN,50,plunge,TRENCH,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,108,108,183,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.81708,,,,,,,,0.81708,1,,,,,,345,NW,"ID",33,absend,ABSEND,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,109,109,284,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.57414,,,,,,,,0.57414,1,,,,,,360,NW,"ID",33,desory,DESORY,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,110,110,299,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.569945,,,,,,,,0.569945,1,,,,,,284,NW,UN,50,prudge,SHAPLE,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,111,111,463,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.5414,,,,,,,,0.5414,0,,,,,,107,WORD,"ID",33,slogan,SLOGAN,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,112,112,46,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.00406,,,,,,,,1.00406,1,,,,,,419,NW,"ID",50,slount,SLOUNT,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,113,113,358,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.488665,,,,,,,,0.488665,1,,,,,,64,WORD,"ID",33,throne,THRONE,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,114,114,3,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.55253,,,,,,,,0.55253,1,,,,,,300,NW,UN,50,smenco,YARION,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,115,115,479,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.52919,,,,,,,,0.52919,1,,,,,,414,NW,"ID",50,serbol,SERBOL,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,116,116,353,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.675725,,,,,,,,0.675725,1,,,,,,105,WORD,"ID",33,number,NUMBER,m,,,,,,-0.029947917,-0.122395833,0,0,0,,0,117,117,44,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.7663,,,,,,,,0.7663,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,118,118,270,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.725295,,,,,,,,1.725295,1,,,,,,266,NW,UN,50,pasink,VARMIT,z,,,,,,-0.029947917,-0.122395833,0,0,0,,0,119,119,445,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.59329,,,,,,,,0.59329,1,,,,,,321,NW,"ID",33,miator,MIATOR,z,,,,,,0.045572917,-0.359375,1,0,0,,0,120,120,260,1,break_done_button
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,1.035075,,,,,,,,1.035075,1,,,,,,92,WORD,"ID",33,strand,STRAND,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,121,121,31,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.727725,,,,,,,,0.727725,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,122,122,5,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.52466,,,,,,,,0.52466,1,,,,,,63,WORD,"ID",33,launch,LAUNCH,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,123,123,2,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.483155,,,,,,,,0.483155,1,,,,,,11,WORD,UN,50,amount,CRUISE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,124,124,190,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.477405,,,,,,,,0.477405,0,,,,,,261,NW,UN,50,quilew,STUNCH,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,125,125,440,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.65163,,,,,,,,0.65163,0,,,,,,240,WORD,UN,33,seldom,FOREST,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,126,126,179,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.554005,,,,,,,,0.554005,1,,,,,,22,WORD,UN,50,wealth,JOCKEY,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,127,127,201,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.53935,,,,,,,,0.53935,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,128,128,130,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.504425,,,,,,,,0.504425,0,,,,,,99,WORD,"ID",33,fluent,FLUENT,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,129,129,38,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.60649,,,,,,,,0.60649,1,,,,,,204,WORD,UN,33,lounge,BURDEN,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,130,130,143,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.58322,,,,,,,,0.58322,0,,,,,,387,NW,"ID",50,gronce,GRONCE,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,131,131,326,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.592635,,,,,,,,0.592635,0,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,132,132,287,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.56601,,,,,,,,0.56601,1,,,,,,130,WORD,"ID",50,stupid,STUPID,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,133,133,69,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.719085,,,,,,,,0.719085,1,,,,,,239,WORD,UN,33,forest,LUMBER,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,134,134,178,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.700135,,,,,,,,0.700135,1,,,,,,434,NW,UN,33,impurb,PITROM,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,135,135,373,1,
