counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.7174,,,,,,,,0.7174,1,,,,,,164,WORD,UN,33,invest,MARKET,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,55,55,163,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.784525,,,,,,,,0.784525,1,,,,,,306,NW,"ID",16,sounge,SOUNGE,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,56,56,305,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.46768,,,,,,,,0.46768,1,,,,,,47,WORD,"ID",33,income,INCOME,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,57,57,46,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.912355,,,,,,,,0.912355,1,,,,,,247,NW,"ID",33,blarge,BLARGE,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,58,58,246,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.967935,,,,,,,,0.967935,1,,,,,,260,NW,"ID",33,unject,UNJECT,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,59,59,259,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.667905,,,,,,,,0.667905,0,,,,,,184,WORD,UN,16,bother,SLEAZY,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,60,60,183,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.77742,,,,,,,,0.77742,1,,,,,,304,NW,"ID",16,cludie,CLUDIE,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,61,61,303,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.217845,,,,,,,,1.217845,1,,,,,,361,NW,UN,33,tireau,PAUCHE,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,62,62,360,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.8337,,,,,,,,0.8337,1,,,,,,364,NW,UN,33,guairt,IMPOTE,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,63,63,363,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.81141,,,,,,,,0.81141,1,,,,,,415,NW,UN,33,pathel,HIGSTA,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,64,64,414,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.667335,,,,,,,,0.667335,1,,,,,,191,WORD,UN,16,absent,STABLE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,65,65,190,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.6856,,,,,,,,0.6856,1,,,,,,83,WORD,"ID",16,result,RESULT,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,66,66,82,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.609925,,,,,,,,0.609925,1,,,,,,146,WORD,UN,33,garlic,COUPLE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,67,67,145,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.51795,,,,,,,,0.51795,1,,,,,,79,WORD,"ID",16,theory,THEORY,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,68,68,78,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.73773,,,,,,,,0.73773,1,,,,,,399,NW,UN,33,wearox,FOURET,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,69,69,398,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.73912,,,,,,,,0.73912,1,,,,,,263,NW,"ID",33,dolica,DOLICA,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,70,70,262,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.867335,,,,,,,,0.867335,1,,,,,,74,WORD,"ID",16,plaque,PLAQUE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,71,71,73,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.66791,,,,,,,,0.66791,1,,,,,,390,NW,UN,33,theldy,HATRUS,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,72,72,389,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.78447,,,,,,,,0.78447,1,,,,,,221,WORD,UN,16,hinder,MASCOT,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,73,73,220,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.86859,,,,,,,,0.86859,1,,,,,,333,NW,"ID",16,catrie,CATRIE,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,74,74,332,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.80206,,,,,,,,0.80206,1,,,,,,349,NW,"ID",16,asylen,ASYLEN,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,75,75,348,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,1.202025,,,,,,,,1.202025,0,,,,,,348,NW,"ID",16,dumple,DUMPLE,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,76,76,347,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.801305,,,,,,,,0.801305,1,,,,,,53,WORD,"ID",33,police,POLICE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,77,77,52,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.58905,,,,,,,,0.58905,0,,,,,,380,NW,UN,33,huniek,CAVORY,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,78,78,379,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.767835,,,,,,,,0.767835,1,,,,,,448,NW,UN,16,brunge,SADENT,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,79,79,447,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.75126,,,,,,,,0.75126,1,,,,,,226,WORD,UN,16,flower,CASINO,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,80,80,225,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.667535,,,,,,,,0.667535,1,,,,,,302,NW,"ID",16,miluer,MILUER,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,81,81,301,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.655175,,,,,,,,0.655175,1,,,,,,70,WORD,"ID",16,square,SQUARE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,82,82,69,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.883715,,,,,,,,0.883715,1,,,,,,187,WORD,UN,16,social,COURSE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,83,83,186,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,1.18448,,,,,,,,1.18448,0,,,,,,111,WORD,"ID",16,induce,INDUCE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,84,84,110,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.77703,,,,,,,,0.77703,1,,,,,,413,NW,UN,33,serbol,EQUATS,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,85,85,412,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.818135,,,,,,,,0.818135,1,,,,,,217,WORD,UN,16,shrink,LIQUOR,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,86,86,216,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.72196,,,,,,,,0.72196,1,,,,,,274,NW,"ID",33,fumblo,FUMBLO,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,87,87,273,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.067225,,,,,,,,1.067225,1,,,,,,362,NW,UN,33,breali,TIREAU,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,88,88,361,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.677595,,,,,,,,0.677595,1,,,,,,258,NW,"ID",33,poluth,POLUTH,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,89,89,257,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.60111,,,,,,,,0.60111,1,,,,,,282,NW,"ID",33,porlex,PORLEX,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,90,90,281,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.606455,,,,,,,,0.606455,1,,,,,,223,WORD,UN,16,period,KIDNEY,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,91,91,222,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.679005,,,,,,,,0.679005,1,,,,,,465,NW,UN,16,hocite,WHIVEX,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,92,92,464,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.58415,,,,,,,,0.58415,1,,,,,,452,NW,UN,16,bolvis,SURDEN,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,93,93,451,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.618485,,,,,,,,0.618485,1,,,,,,129,WORD,UN,33,stupid,MARVEL,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,94,94,128,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.518225,,,,,,,,0.518225,1,,,,,,27,WORD,"ID",33,scream,SCREAM,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,95,95,26,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.43454,,,,,,,,0.43454,1,,,,,,98,WORD,"ID",16,belong,BELONG,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,96,96,97,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.46773,,,,,,,,0.46773,1,,,,,,62,WORD,"ID",16,region,REGION,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,97,97,61,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.35121,,,,,,,,1.35121,1,,,,,,379,NW,UN,33,cavory,AUTING,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,98,98,378,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,1.35121,-1,,,,,,447,NW,UN,16,sadent,GIRCUE,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,99,99,446,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.08526,,,,,,,,0.08526,0,,,,,,168,WORD,UN,33,genius,ANSWER,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,100,100,167,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.879565,,,,,,,,0.879565,1,,,,,,411,NW,UN,33,jiluer,ORCHIN,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,101,101,410,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.52159,,,,,,,,0.52159,1,,,,,,71,WORD,"ID",16,garden,GARDEN,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,102,102,70,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.50448,,,,,,,,0.50448,1,,,,,,189,WORD,UN,16,backup,CENSOR,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,103,103,188,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.59819,,,,,,,,0.59819,1,,,,,,99,WORD,"ID",16,fluent,FLUENT,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,104,104,98,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.654335,,,,,,,,0.654335,0,,,,,,120,WORD,"ID",16,strain,STRAIN,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,105,105,119,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.055845,,,,,,,,1.055845,1,,,,,,167,WORD,UN,33,answer,DESIGN,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,106,106,166,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.685995,,,,,,,,0.685995,1,,,,,,234,WORD,UN,16,lumber,CLUMSY,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,107,107,233,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.639845,,,,,,,,0.639845,1,,,,,,49,WORD,"ID",33,survey,SURVEY,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,108,108,48,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.63888,,,,,,,,0.63888,1,,,,,,9,WORD,"ID",33,hustle,HUSTLE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,109,109,8,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.71955,,,,,,,,0.71955,1,,,,,,372,NW,UN,33,bigent,RAMILY,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,110,110,371,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.772475,,,,,,,,0.772475,1,,,,,,134,WORD,UN,33,import,STAPLE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,111,111,133,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.55645,,,,,,,,0.55645,1,,,,,,121,WORD,UN,33,linger,THRIVE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,112,112,120,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.671095,,,,,,,,0.671095,1,,,,,,17,WORD,"ID",33,charge,CHARGE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,113,113,16,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.627865,,,,,,,,0.627865,1,,,,,,39,WORD,"ID",33,insect,INSECT,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,114,114,38,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.933245,,,,,,,,0.933245,1,,,,,,14,WORD,"ID",33,almost,ALMOST,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,115,115,13,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.49899,,,,,,,,0.49899,1,,,,,,80,WORD,"ID",16,family,FAMILY,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,116,116,79,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.649325,,,,,,,,0.649325,1,,,,,,251,NW,"ID",33,lupict,LUPICT,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,117,117,250,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.568125,,,,,,,,0.568125,1,,,,,,38,WORD,"ID",33,powder,POWDER,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,118,118,37,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.88207,,,,,,,,0.88207,1,,,,,,414,NW,UN,33,higsta,SERBOL,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,119,119,413,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.782325,,,,,,,,0.782325,0,,,,,,128,WORD,UN,33,marvel,SENIOR,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,120,120,127,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.28283,,,,,,,,1.28283,1,,,,,,284,NW,"ID",33,shaple,SHAPLE,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,121,121,283,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.099095,,,,,,,,1.099095,1,,,,,,122,WORD,UN,33,strike,LINGER,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,122,122,121,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.58903,,,,,,,,0.58903,1,,,,,,23,WORD,"ID",33,wealth,WEALTH,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,123,123,22,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.99972,,,,,,,,0.99972,1,,,,,,136,WORD,UN,33,finger,BLEACH,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,124,124,135,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.781805,,,,,,,,0.781805,1,,,,,,350,NW,"ID",16,nagurs,NAGURS,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,125,125,349,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.71796,,,,,,,,0.71796,1,,,,,,356,NW,"ID",16,othnis,OTHNIS,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,126,126,355,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.688825,,,,,,,,0.688825,1,,,,,,32,WORD,"ID",33,buckle,BUCKLE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,127,127,31,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.62322,,,,,,,,0.62322,0,,,,,,183,WORD,UN,16,sleazy,MILDEW,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,128,128,182,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.616495,,,,,,,,0.616495,1,,,,,,172,WORD,UN,33,shower,PATROL,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,129,129,171,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.698205,,,,,,,,0.698205,1,,,,,,451,NW,UN,16,surden,CAINKY,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,130,130,450,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.54917,,,,,,,,0.54917,1,,,,,,50,WORD,"ID",33,snatch,SNATCH,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,131,131,49,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.49061,,,,,,,,0.49061,0,,,,,,265,NW,"ID",33,distar,DISTAR,z,,,,,,0.412037037,-0.037037037,0,0,0,,0,132,132,264,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.698175,,,,,,,,0.698175,1,,,,,,145,WORD,UN,33,couple,PARISH,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,133,133,144,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.58243,,,,,,,,0.58243,1,,,,,,34,WORD,"ID",33,jungle,JUNGLE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,134,134,33,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.00165,,,,,,,,1.00165,1,,,,,,11,WORD,"ID",33,cruise,CRUISE,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,135,135,10,1
,,,,,,,,,,,,,,,,,,5dde843983e309dfeaf240e9,2020-11-25_11h40.27.651,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70545,,,,,,,,0.70545,1,,,,,,196,WORD,UN,16,stream,CREDIT,m,,,,,,0.412037037,-0.037037037,0,0,0,,0,136,136,195,1
