counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,space,9.43985,0.28055559,-0.211111132,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.514545,,,,,,,,0.514545,1,,,,,,11,WORD,UN,16,amount,CRUISE,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,0,0,190,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.56487,,,,,,,,0.56487,1,,,,,,448,NW,UN,33,brunge,SADENT,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,1,1,387,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.55823,,,,,,,,0.55823,0,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,2,2,159,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.451285,,,,,,,,0.451285,1,,,,,,421,NW,UN,33,alcoud,KNISMA,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,3,3,360,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.33252,,,,,,,,0.33252,1,,,,,,259,NW,UN,16,unject,SOUDAL,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,4,4,438,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.226715,,,,,,,,0.226715,0,,,,,,151,WORD,"ID",16,mystic,MYSTIC,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,5,5,90,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.253755,,,,,,,,0.253755,1,,,,,,427,NW,UN,33,tandly,SCHIND,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,6,6,366,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.279635,,,,,,,,0.279635,1,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,7,7,287,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.757855,,,,,,,,0.757855,0,,,,,,89,WORD,"ID",33,permit,PERMIT,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,8,8,28,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.35835,,,,,,,,0.35835,0,,,,,,213,WORD,UN,33,intake,SQUEAL,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,9,9,152,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.316255,,,,,,,,0.316255,1,,,,,,468,NW,UN,33,padifs,WICTOR,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,10,10,407,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.325125,,,,,,,,0.325125,1,,,,,,360,NW,"ID",33,desory,DESORY,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,11,11,299,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.269655,,,,,,,,0.269655,0,,,,,,47,WORD,UN,16,walnut,INCOME,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,12,12,226,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.268155,,,,,,,,0.268155,0,,,,,,5,WORD,UN,16,bundle,PLUNGE,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,13,13,184,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.159925,,,,,,,,0.159925,1,,,,,,336,NW,"ID",33,ghodus,GHODUS,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,14,14,275,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.1716,,,,,,,,0.1716,0,,,,,,233,WORD,UN,33,clumsy,NATURE,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,15,15,172,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.226065,,,,,,,,0.226065,1,,,,,,374,NW,"ID",16,sliant,SLIANT,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,16,16,313,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.192835,,,,,,,,0.192835,1,,,,,,414,NW,"ID",16,serbol,SERBOL,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,17,17,353,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.13968,,,,,,,,0.13968,0,,,,,,208,WORD,UN,33,search,HOCKEY,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,18,18,147,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.30308,,,,,,,,0.30308,0,,,,,,126,WORD,"ID",16,enough,ENOUGH,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,19,19,65,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.515015,,,,,,,,0.515015,1,,,,,,402,NW,"ID",16,syntic,SYNTIC,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,20,20,341,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.399755,,,,,,,,0.399755,0,,,,,,134,WORD,"ID",16,staple,STAPLE,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,21,21,73,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.42049,,,,,,,,0.42049,0,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,22,22,27,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.431315,,,,,,,,0.431315,0,,,,,,116,WORD,"ID",33,tumble,TUMBLE,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,23,23,55,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.464255,,,,,,,,0.464255,1,,,,,,298,NW,UN,16,sturch,PIERGY,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,24,24,477,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.425505,,,,,,,,0.425505,1,,,,,,467,NW,UN,33,wictor,GORBIE,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,25,25,406,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.41443,,,,,,,,0.41443,0,,,,,,37,WORD,UN,16,powder,INSULT,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,26,26,216,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.451405,,,,,,,,0.451405,0,,,,,,13,WORD,UN,16,almost,STRIVE,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,27,27,192,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.49146,,,,,,,,0.49146,1,,,,,,367,NW,"ID",16,slique,SLIQUE,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,28,28,306,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.47126,,,,,,,,0.47126,1,,,,,,470,NW,UN,33,nobest,CRUDIO,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,29,29,409,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.421845,,,,,,,,0.421845,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,30,30,297,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.2542,,,,,,,,0.2542,0,,,,,,45,WORD,UN,16,single,CLERGY,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,31,31,224,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.433785,,,,,,,,0.433785,0,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,32,32,57,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.314225,,,,,,,,0.314225,1,,,,,,303,NW,"ID",33,fiream,FIREAM,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,33,33,242,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.3617,,,,,,,,0.3617,1,,,,,,462,NW,UN,33,kispel,ABSULT,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,34,34,401,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.41814,,,,,,,,0.41814,1,,,,,,465,NW,UN,33,bafent,WHIVEX,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,35,35,404,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.349,,,,,,,,0.349,1,,,,,,408,NW,"ID",16,hurnia,HURNIA,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,36,36,347,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.473775,,,,,,,,0.473775,0,,,,,,41,WORD,UN,16,chapel,SPRING,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,37,37,220,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.46871,,,,,,,,0.46871,1,,,,,,417,NW,"ID",16,earoud,EAROUD,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,38,38,356,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.42301,,,,,,,,0.42301,1,,,,,,461,NW,UN,33,absult,JUSTRE,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,39,39,400,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.307785,,,,,,,,0.307785,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,40,40,374,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.332425,,,,,,,,0.332425,1,,,,,,251,NW,UN,16,stapod,LUPICT,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,41,41,430,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.406655,,,,,,,,0.406655,0,,,,,,67,WORD,"ID",33,policy,POLICY,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,42,42,6,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.4193,,,,,,,,0.4193,1,,,,,,270,NW,UN,16,aubrid,WRIMSY,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,43,43,449,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.39215,,,,,,,,0.39215,0,,,,,,43,WORD,UN,16,foster,TONGUE,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,44,44,222,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.352195,,,,,,,,0.352195,0,,,,,,34,WORD,UN,16,socket,JUNGLE,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,45,45,213,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.35139,,,,,,,,0.35139,1,,,,,,420,NW,"ID",16,gushop,GUSHOP,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,46,46,359,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.40163,,,,,,,,0.40163,1,,,,,,393,NW,"ID",16,ganous,GANOUS,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,47,47,332,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.388695,,,,,,,,0.388695,0,,,,,,153,WORD,"ID",16,behold,BEHOLD,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,48,48,92,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.397185,,,,,,,,0.397185,0,,,,,,212,WORD,UN,33,squeal,VERIFY,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,49,49,151,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.355505,,,,,,,,0.355505,0,,,,,,210,WORD,UN,33,infect,MONKEY,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,50,50,149,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.33269,,,,,,,,0.33269,1,,,,,,257,NW,UN,16,poluth,VENIOD,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,51,51,436,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.36587,,,,,,,,0.36587,1,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,,,,,,0.28055559,-0.211111132,0,0,0,,0,52,52,273,1
,,,,,,,,,,,,,,,,,,5fa3b4abbcfd0b6c243758bc,2020-11-25_13h08.40.604,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.38393,,,,,,,,0.38393,0,,,,,,73,WORD,"ID",33,source,SOURCE,m,,,,,,0.28055559,-0.211111132,0,0,0,,0,53,53,12,1
